year,state,legal1820,dtype,agegr,count,pop,age,legal,beertaxa,beerpercap,winepercap,spiritpercap,totpercap,mrate
1972,51,0,homicide,18-20 yrs,24,289572,19.00955581665039,0,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,8.288094520568848
1972,51,0,other external,18-20 yrs,46,289572,19.00955581665039,0,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,15.885514259338379
1972,51,0,internal,18-20 yrs,68,289572,19.00955581665039,0,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,23.482933044433594
1972,51,0,all,21-24 yrs,488,346127,22.46190071105957,1,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,140.98870849609375
1972,51,0,MVA,21-24 yrs,176,346127,22.46190071105957,1,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,50.848388671875
1972,51,0,suicide,21-24 yrs,60,346127,22.46190071105957,1,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,17.334678649902344
1972,51,0,homicide,21-24 yrs,72,346127,22.46190071105957,1,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,20.801612854003906
1972,51,0,other external,21-24 yrs,70,346127,22.46190071105957,1,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,20.223791122436523
1972,51,0,internal,21-24 yrs,110,346127,22.46190071105957,1,0.46303442120552063,0.9700000286102295,0.20999999344348907,0.9800000190734863,2.1600000858306885,31.780242919921875
1973,51,0,MVA,15-17 yrs,82,293676,15.990346908569336,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,27.92192840576172
1973,51,0,suicide,15-17 yrs,21,293676,15.990346908569336,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,7.150737762451172
1973,51,0,homicide,15-17 yrs,14,293676,15.990346908569336,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,4.767158508300781
1973,51,0,other external,15-17 yrs,44,293676,15.990346908569336,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,14.982498168945312
1973,51,0,internal,15-17 yrs,48,293676,15.990346908569336,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,16.34454345703125
1973,51,0,all,18-20 yrs,382,301213,19.011394500732422,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,126.820556640625
1973,51,0,MVA,18-20 yrs,166,301213,19.011394500732422,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,55.110504150390625
1973,51,0,suicide,18-20 yrs,35,301213,19.011394500732422,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,11.619684219360352
1973,51,0,homicide,18-20 yrs,29,301213,19.011394500732422,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,9.627738952636719
1973,51,0,other external,18-20 yrs,84,301213,19.011394500732422,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,27.887243270874023
1973,51,0,internal,18-20 yrs,68,301213,19.011394500732422,0,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,22.57538604736328
1973,51,0,all,21-24 yrs,474,352644,22.429014205932617,1,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,134.41317749023438
1973,51,0,MVA,21-24 yrs,180,352644,22.429014205932617,1,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,51.04297637939453
1973,51,0,suicide,21-24 yrs,55,352644,22.429014205932617,1,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,15.596465110778809
1973,51,0,homicide,21-24 yrs,62,352644,22.429014205932617,1,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,17.581470489501953
1973,51,0,other external,21-24 yrs,76,352644,22.429014205932617,1,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,21.55147933959961
1973,51,0,internal,21-24 yrs,101,352644,22.429014205932617,1,0.43591976165771484,1.0299999713897705,0.25,0.9900000095367432,2.2799999713897705,28.64078140258789
1974,51,0.5041095614433289,MVA,15-17 yrs,96,299798,16.002952575683594,0,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,32.02156066894531
1974,51,0.5041095614433289,suicide,15-17 yrs,18,299798,16.002952575683594,0,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,6.004042625427246
1974,51,0.5041095614433289,homicide,15-17 yrs,15,299798,16.002952575683594,0,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,5.003368854522705
1974,51,0.5041095614433289,other external,15-17 yrs,53,299798,16.002952575683594,0,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,17.678569793701172
1974,51,0.5041095614433289,internal,15-17 yrs,57,299798,16.002952575683594,0,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,19.012802124023438
1974,51,0.5041095614433289,all,18-20 yrs,371,308897,19.01285171508789,0.5041095614433289,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,120.1047592163086
1974,51,0.5041095614433289,MVA,18-20 yrs,160,308897,19.01285171508789,0.5041095614433289,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,51.79719924926758
1974,51,0.5041095614433289,suicide,18-20 yrs,32,308897,19.01285171508789,0.5041095614433289,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,10.359439849853516
1974,51,0.5041095614433289,homicide,18-20 yrs,35,308897,19.01285171508789,0.5041095614433289,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,11.33063793182373
1974,51,0.5041095614433289,other external,18-20 yrs,83,308897,19.01285171508789,0.5041095614433289,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,26.86979866027832
1974,51,0.5041095614433289,internal,18-20 yrs,61,308897,19.01285171508789,0.5041095614433289,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,19.747682571411133
1974,51,0.5041095614433289,all,21-24 yrs,458,365211,22.4202938079834,1,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,125.4069595336914
1974,51,0.5041095614433289,MVA,21-24 yrs,143,365211,22.4202938079834,1,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,39.15544891357422
1974,51,0.5041095614433289,suicide,21-24 yrs,57,365211,22.4202938079834,1,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,15.607416152954102
1974,51,0.5041095614433289,homicide,21-24 yrs,77,365211,22.4202938079834,1,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,21.083702087402344
1974,51,0.5041095614433289,other external,21-24 yrs,81,365211,22.4202938079834,1,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,22.178958892822266
1974,51,0.5041095614433289,internal,21-24 yrs,100,365211,22.4202938079834,1,0.3925930857658386,1.100000023841858,0.2199999988079071,0.9800000190734863,2.309999942779541,27.381431579589844
1975,51,1,MVA,15-17 yrs,80,300639,16.006813049316406,0,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,26.609987258911133
1975,51,1,suicide,15-17 yrs,18,300639,16.006813049316406,0,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,5.987246990203857
1975,51,1,homicide,15-17 yrs,15,300639,16.006813049316406,0,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,4.989372730255127
1975,51,1,other external,15-17 yrs,60,300639,16.006813049316406,0,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,19.957490921020508
1975,51,1,internal,15-17 yrs,51,300639,16.006813049316406,0,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,16.9638671875
1975,51,1,all,18-20 yrs,397,317825,19.00943374633789,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,124.91150665283203
1975,51,1,MVA,18-20 yrs,160,317825,19.00943374633789,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,50.34217071533203
1975,51,1,suicide,18-20 yrs,42,317825,19.00943374633789,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,13.21481990814209
1975,51,1,homicide,18-20 yrs,47,317825,19.00943374633789,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,14.788012504577637
1975,51,1,other external,18-20 yrs,85,317825,19.00943374633789,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,26.744277954101562
1975,51,1,internal,18-20 yrs,63,317825,19.00943374633789,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,19.822229385375977
1975,51,1,all,21-24 yrs,473,381188,22.432228088378906,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,124.08575439453125
1975,51,1,MVA,21-24 yrs,135,381188,22.432228088378906,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,35.41559600830078
1975,51,1,suicide,21-24 yrs,83,381188,22.432228088378906,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,21.774032592773438
1975,51,1,homicide,21-24 yrs,71,381188,22.432228088378906,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,18.625980377197266
1975,51,1,other external,21-24 yrs,89,381188,22.432228088378906,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,23.348058700561523
1975,51,1,internal,21-24 yrs,95,381188,22.432228088378906,1,0.35975536704063416,1.1399999856948853,0.25,0.9599999785423279,2.3499999046325684,24.92208480834961
1976,51,1,MVA,15-17 yrs,108,302502,16.003002166748047,0,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,35.70224380493164
1976,51,1,suicide,15-17 yrs,20,302502,16.003002166748047,0,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,6.6115264892578125
1976,51,1,homicide,15-17 yrs,19,302502,16.003002166748047,0,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,6.28095006942749
1976,51,1,other external,15-17 yrs,35,302502,16.003002166748047,0,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,11.570171356201172
1976,51,1,internal,15-17 yrs,53,302502,16.003002166748047,0,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,17.520545959472656
1976,51,1,all,18-20 yrs,334,323826,19.01424217224121,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,103.14180755615234
1976,51,1,MVA,18-20 yrs,149,323826,19.01424217224121,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,46.01236343383789
1976,51,1,suicide,18-20 yrs,38,323826,19.01424217224121,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,11.734697341918945
1976,51,1,homicide,18-20 yrs,28,323826,19.01424217224121,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,8.646618843078613
1976,51,1,other external,18-20 yrs,55,323826,19.01424217224121,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,16.98443031311035
1976,51,1,internal,18-20 yrs,64,323826,19.01424217224121,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,19.763700485229492
1976,51,1,all,21-24 yrs,398,394175,22.44515037536621,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,100.97038269042969
1976,51,1,MVA,21-24 yrs,103,394175,22.44515037536621,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,26.130525588989258
1976,51,1,suicide,21-24 yrs,68,394175,22.44515037536621,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,17.251220703125
1976,51,1,homicide,21-24 yrs,54,394175,22.44515037536621,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,13.699499130249023
1976,51,1,other external,21-24 yrs,72,394175,22.44515037536621,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,18.26599884033203
1976,51,1,internal,21-24 yrs,101,394175,22.44515037536621,1,0.4422019124031067,1.1299999952316284,0.23999999463558197,0.949999988079071,2.319999933242798,25.623136520385742
1977,51,1,MVA,15-17 yrs,103,302333,16.00210952758789,0,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,34.06839370727539
1977,51,1,suicide,15-17 yrs,25,302333,16.00210952758789,0,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,8.2690277099609375
1977,51,1,homicide,15-17 yrs,15,302333,16.00210952758789,0,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,4.961416721343994
1977,51,1,other external,15-17 yrs,51,302333,16.00210952758789,0,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,16.868816375732422
1977,51,1,internal,15-17 yrs,54,302333,16.00210952758789,0,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,17.861099243164062
1977,51,1,all,18-20 yrs,402,326903,19.026460647583008,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,122.97225952148438
1977,51,1,MVA,18-20 yrs,188,326903,19.026460647583008,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,57.50941467285156
1977,51,1,suicide,18-20 yrs,44,326903,19.026460647583008,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,13.459650039672852
1977,51,1,homicide,18-20 yrs,33,326903,19.026460647583008,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,10.094738006591797
1977,51,1,other external,18-20 yrs,74,326903,19.026460647583008,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,22.63668441772461
1977,51,1,internal,18-20 yrs,63,326903,19.026460647583008,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,19.271772384643555
1977,51,1,all,21-24 yrs,471,405469,22.45429801940918,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,116.16178131103516
1977,51,1,MVA,21-24 yrs,157,405469,22.45429801940918,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,38.7205924987793
1977,51,1,suicide,21-24 yrs,77,405469,22.45429801940918,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,18.990354537963867
1977,51,1,homicide,21-24 yrs,73,405469,22.45429801940918,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,18.003843307495117
1977,51,1,other external,21-24 yrs,66,405469,22.45429801940918,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,16.277446746826172
1977,51,1,internal,21-24 yrs,98,405469,22.45429801940918,1,0.4231874942779541,1.190000057220459,0.20999999344348907,0.8999999761581421,2.299999952316284,24.16954231262207
1978,51,1,MVA,15-17 yrs,84,302661,16.00428581237793,0,0.3933306932449341,1.2200000286102295,0.20999999344348907,0.8999999761581421,2.3299999237060547,27.75382423400879
1978,51,1,suicide,15-17 yrs,17,302661,16.00428581237793,0,0.3933306932449341,1.2200000286102295,0.20999999344348907,0.8999999761581421,2.3299999237060547,5.61684513092041
1978,51,1,homicide,15-17 yrs,15,302661,16.00428581237793,0,0.3933306932449341,1.2200000286102295,0.20999999344348907,0.8999999761581421,2.3299999237060547,4.956039905548096
1978,51,1,other external,15-17 yrs,31,302661,16.00428581237793,0,0.3933306932449341,1.2200000286102295,0.20999999344348907,0.8999999761581421,2.3299999237060547,10.24248218536377
1978,51,1,internal,15-17 yrs,41,302661,16.00428581237793,0,0.3933306932449341,1.2200000286102295,0.20999999344348907,0.8999999761581421,2.3299999237060547,13.5465087890625
1978,51,1,all,18-20 yrs,366,327276,19.03275489807129,1,0.3933306932449341,1.2200000286102295,0.20999999344348907,0.8999999761581421,2.3299999237060547,111.83221435546875
1978,51,1,MVA,18-20 yrs,166,327276,19.03275489807129,1,0.3933306932449341,1.2200000286102295,0.20999999344348907,0.8999999761581421,2.3299999237060547,50.72171401977539
